"","character","frequency","stroke_num","scaled_freq"
"8531","""慊""",13,13,-0.130230176809283
"8532","""愲""",13,13,-0.130230176809283
"8533","""戠""",13,13,-0.130230176809283
"8534","""楱""",13,13,-0.130230176809283
"8535","""椹""",13,13,-0.130230176809283
"8536","""楺""",13,13,-0.130230176809283
"8537","""楥""",13,13,-0.130230176809283
"8538","""楀""",13,13,-0.130230176809283
"8539","""楻""",13,13,-0.130230176809283
"8540","""溲""",13,13,-0.130230176809283
"8541","""煍""",13,13,-0.130230176809283
"8542","""獀""",13,13,-0.130230176809283
"8543","""瓡""",13,13,-0.130230176809283
"8544","""睖""",13,13,-0.130230176809283
"8545","""硹""",13,13,-0.130230176809283
"8546","""筳""",13,13,-0.130230176809283
"8547","""翛""",13,13,-0.130230176809283
"8548","""腲""",13,13,-0.130230176809283
"8549","""葌""",13,13,-0.130230176809283
"8550","""蛷""",13,13,-0.130230176809283
"8551","""豤""",13,13,-0.130230176809283
"8552","""趌""",13,13,-0.130230176809283
"8553","""輀""",13,13,-0.130230176809283
"8554","""鈰""",13,13,-0.130230176809283
"8555","""鈳""",13,13,-0.130230176809283
"8556","""閛""",13,13,-0.130230176809283
"8557","""隗""",13,13,-0.130230176809283
"8558","""飶""",13,13,-0.130230176809283
"8559","""嗺""",13,14,-0.130230176809283
"8560","""嗿""",13,14,-0.130230176809283
"8561","""塴""",13,14,-0.130230176809283
"8562","""嫕""",13,14,-0.130230176809283
"8563","""嫪""",13,14,-0.130230176809283
"8564","""廗""",13,14,-0.130230176809283
"8565","""摍""",13,14,-0.130230176809283
"8566","""榡""",13,14,-0.130230176809283
"8567","""槆""",13,14,-0.130230176809283
"8568","""歍""",13,14,-0.130230176809283
"8569","""歋""",13,14,-0.130230176809283
"8570","""毾""",13,14,-0.130230176809283
"8571","""漙""",13,14,-0.130230176809283
"8572","""箂""",13,14,-0.130230176809283
"8573","""綹""",13,14,-0.130230176809283
"8574","""蒪""",13,14,-0.130230176809283
"8575","""蝀""",13,14,-0.130230176809283
"8576","""蝃""",13,14,-0.130230176809283
"8577","""裻""",13,14,-0.130230176809283
"8578","""裰""",13,13,-0.130230176809283
"8579","""裬""",13,13,-0.130230176809283
"8580","""覡""",13,14,-0.130230176809283
"8581","""觩""",13,14,-0.130230176809283
"8582","""輎""",13,14,-0.130230176809283
"8583","""鄠""",13,14,-0.130230176809283
"8584","""銠""",13,14,-0.130230176809283
"8585","""銔""",13,14,-0.130230176809283
"8586","""銣""",13,14,-0.130230176809283
"8587","""銎""",13,14,-0.130230176809283
"8588","""鈭""",13,14,-0.130230176809283
"8589","""駃""",13,14,-0.130230176809283
"8590","""鳲""",13,14,-0.130230176809283
"8591","""僽""",13,15,-0.130230176809283
"8592","""儊""",13,15,-0.130230176809283
"8593","""嘾""",13,15,-0.130230176809283
"8594","""嘺""",13,15,-0.130230176809283
"8595","""嶓""",13,15,-0.130230176809283
"8596","""幜""",13,15,-0.130230176809283
"8597","""廛""",13,16,-0.130230176809283
"8598","""暷""",13,15,-0.130230176809283
"8599","""樍""",13,15,-0.130230176809283
"8600","""槫""",13,15,-0.130230176809283
"8601","""氂""",13,15,-0.130230176809283
"8602","""潪""",13,15,-0.130230176809283
"8603","""璅""",13,15,-0.130230176809283
"8604","""瞏""",13,15,-0.130230176809283
"8605","""窲""",13,15,-0.130230176809283
"8606","""箾""",13,15,-0.130230176809283
"8607","""篊""",13,15,-0.130230176809283
"8608","""箵""",13,15,-0.130230176809283
"8609","""緺""",13,15,-0.130230176809283
"8610","""膟""",13,15,-0.130230176809283
"8611","""蓺""",13,15,-0.130230176809283
"8612","""虆""",13,15,-0.130230176809283
"8613","""蔋""",13,15,-0.130230176809283
"8614","""蝧""",13,15,-0.130230176809283
"8615","""褎""",13,14,-0.130230176809283
"8616","""諏""",13,15,-0.130230176809283
"8617","""諔""",13,15,-0.130230176809283
"8618","""輤""",13,15,-0.130230176809283
"8619","""輖""",13,15,-0.130230176809283
"8620","""醄""",13,15,-0.130230176809283
"8621","""鋞""",13,15,-0.130230176809283
"8622","""韐""",13,15,-0.130230176809283
"8623","""頛""",13,15,-0.130230176809283
"8624","""駌""",13,15,-0.130230176809283
"8625","""凞""",13,16,-0.130230176809283
"8626","""匴""",13,16,-0.130230176809283
"8627","""噰""",13,16,-0.130230176809283
"8628","""嬓""",13,16,-0.130230176809283
"8629","""懁""",13,16,-0.130230176809283
"8630","""曊""",13,16,-0.130230176809283
"8631","""橝""",13,16,-0.130230176809283
"8632","""毈""",13,16,-0.130230176809283
"8633","""澽""",13,16,-0.130230176809283
"8634","""瞡""",13,16,-0.130230176809283
"8635","""瞜""",13,16,-0.130230176809283
"8636","""窸""",13,16,-0.130230176809283
"8637","""篕""",13,16,-0.130230176809283
"8638","""篢""",13,16,-0.130230176809283
"8639","""篘""",13,16,-0.130230176809283
"8640","""膦""",13,16,-0.130230176809283
"8641","""蕀""",13,16,-0.130230176809283
"8642","""蕄""",13,15,-0.130230176809283
"8643","""蕕""",13,16,-0.130230176809283
"8644","""螗""",13,16,-0.130230176809283
"8645","""諲""",13,16,-0.130230176809283
"8646","""醓""",13,16,-0.130230176809283
"8647","""錒""",13,16,-0.130230176809283
"8648","""錍""",13,16,-0.130230176809283
"8649","""錀""",13,16,-0.130230176809283
"8650","""鋻""",13,16,-0.130230176809283
"8651","""隩""",13,16,-0.130230176809283
"8652","""鞗""",13,16,-0.130230176809283
"8653","""髺""",13,16,-0.130230176809283
"8654","""鮇""",13,16,-0.130230176809283
"8655","""鮈""",13,16,-0.130230176809283
"8656","""儢""",13,17,-0.130230176809283
"8657","""斀""",13,17,-0.130230176809283
"8658","""檡""",13,17,-0.130230176809283
"8659","""澩""",13,17,-0.130230176809283
"8660","""濜""",13,17,-0.130230176809283
"8661","""濧""",13,17,-0.130230176809283
"8662","""濨""",13,17,-0.130230176809283
"8663","""甐""",13,17,-0.130230176809283
"8664","""盩""",13,17,-0.130230176809283
"8665","""瞨""",13,17,-0.130230176809283
"8666","""簁""",13,17,-0.130230176809283
"8667","""篽""",13,18,-0.130230176809283
"8668","""翲""",13,17,-0.130230176809283
"8669","""蕻""",13,17,-0.130230176809283
"8670","""觲""",13,17,-0.130230176809283
"8671","""豰""",13,17,-0.130230176809283
"8672","""赯""",13,17,-0.130230176809283
"8673","""鎡""",13,17,-0.130230176809283
"8674","""鍜""",13,17,-0.130230176809283
"8675","""鍉""",13,17,-0.130230176809283
"8676","""鍐""",13,17,-0.130230176809283
"8677","""鍣""",13,17,-0.130230176809283
"8678","""闉""",13,17,-0.130230176809283
"8679","""顉""",13,17,-0.130230176809283
"8680","""馘""",13,17,-0.130230176809283
"8681","""鮨""",13,17,-0.130230176809283
"8682","""鮡""",13,17,-0.130230176809283
"8683","""鮤""",13,17,-0.130230176809283
"8684","""鮯""",13,17,-0.130230176809283
"8685","""鴰""",13,17,-0.130230176809283
"8686","""燽""",13,18,-0.130230176809283
"8687","""瞺""",13,17,-0.130230176809283
"8688","""禬""",13,18,-0.130230176809283
"8689","""簦""",13,18,-0.130230176809283
"8690","""繜""",13,18,-0.130230176809283
"8691","""繐""",13,18,-0.130230176809283
"8692","""繢""",13,18,-0.130230176809283
"8693","""藆""",13,18,-0.130230176809283
"8694","""藀""",13,18,-0.130230176809283
"8695","""蟫""",13,18,-0.130230176809283
"8696","""蟟""",13,18,-0.130230176809283
"8697","""蟭""",13,18,-0.130230176809283
"8698","""螤""",13,18,-0.130230176809283
"8699","""蟙""",13,18,-0.130230176809283
"8700","""賾""",13,18,-0.130230176809283
"8701","""蹥""",13,18,-0.130230176809283
"8702","""鎵""",13,18,-0.130230176809283
"8703","""鞬""",13,18,-0.130230176809283
"8704","""鞨""",13,18,-0.130230176809283
"8705","""韖""",13,18,-0.130230176809283
"8706","""顐""",13,18,-0.130230176809283
"8707","""騆""",13,18,-0.130230176809283
"8708","""髜""",13,18,-0.130230176809283
"8709","""鯇""",13,18,-0.130230176809283
"8710","""鵓""",13,18,-0.130230176809283
"8711","""鵏""",13,18,-0.130230176809283
"8712","""麌""",13,18,-0.130230176809283
"8713","""黟""",13,18,-0.130230176809283
"8714","""鼨""",13,18,-0.130230176809283
"8715","""攌""",13,19,-0.130230176809283
"8716","""櫠""",13,19,-0.130230176809283
"8717","""簳""",13,19,-0.130230176809283
"8718","""羷""",13,19,-0.130230176809283
"8719","""藯""",13,19,-0.130230176809283
"8720","""藢""",13,19,-0.130230176809283
"8721","""蟺""",13,19,-0.130230176809283
"8722","""蠃""",13,19,-0.130230176809283
"8723","""譊""",13,19,-0.130230176809283
"8724","""豃""",13,19,-0.130230176809283
"8725","""辴""",13,19,-0.130230176809283
"8726","""鞳""",13,19,-0.130230176809283
"8727","""騣""",13,19,-0.130230176809283
"8728","""鬊""",13,19,-0.130230176809283
"8729","""鶌""",13,19,-0.130230176809283
"8730","""鵽""",13,19,-0.130230176809283
"8731","""旟""",13,20,-0.130230176809283
"8732","""矲""",13,20,-0.130230176809283
"8733","""礥""",13,20,-0.130230176809283
"8734","""礩""",13,20,-0.130230176809283
"8735","""糮""",13,20,-0.130230176809283
"8736","""艩""",13,20,-0.130230176809283
"8737","""覹""",13,20,-0.130230176809283
"8738","""觷""",13,20,-0.130230176809283
"8739","""邍""",13,20,-0.130230176809283
"8740","""鐀""",13,20,-0.130230176809283
"8741","""鏸""",13,20,-0.130230176809283
"8742","""鐊""",13,20,-0.130230176809283
"8743","""鏼""",13,20,-0.130230176809283
"8744","""闞""",13,20,-0.130230176809283
"8745","""顠""",13,20,-0.130230176809283
"8746","""騱""",13,20,-0.130230176809283
"8747","""騭""",13,20,-0.130230176809283
"8748","""髆""",13,20,-0.130230176809283
"8749","""鶛""",13,20,-0.130230176809283
"8750","""鶜""",13,20,-0.130230176809283
"8751","""鶿""",13,20,-0.130230176809283
"8752","""鼮""",13,20,-0.130230176809283
"8753","""齛""",13,20,-0.130230176809283
"8754","""櫼""",13,21,-0.130230176809283
"8755","""欃""",13,21,-0.130230176809283
"8756","""欀""",13,21,-0.130230176809283
"8757","""矐""",13,21,-0.130230176809283
"8758","""臝""",13,21,-0.130230176809283
"8759","""襩""",13,20,-0.130230176809283
"8760","""譹""",13,21,-0.130230176809283
"8761","""醹""",13,21,-0.130230176809283
"8762","""鐪""",13,21,-0.130230176809283
"8763","""闣""",13,21,-0.130230176809283
"8764","""驁""",13,21,-0.130230176809283
"8765","""鷅""",13,21,-0.130230176809283
"8766","""鶱""",13,21,-0.130230176809283
"8767","""麜""",13,21,-0.130230176809283
"8768","""鼘""",13,21,-0.130230176809283
"8769","""攦""",13,22,-0.130230176809283
"8770","""礵""",13,22,-0.130230176809283
"8771","""糱""",13,22,-0.130230176809283
"8772","""蘳""",13,22,-0.130230176809283
"8773","""躖""",13,22,-0.130230176809283
"8774","""鑐""",13,22,-0.130230176809283
"8775","""鑋""",13,22,-0.130230176809283
"8776","""鑈""",13,22,-0.130230176809283
"8777","""饔""",13,22,-0.130230176809283
"8778","""鷒""",13,22,-0.130230176809283
"8779","""鷝""",13,22,-0.130230176809283
"8780","""鼵""",13,22,-0.130230176809283
"8781","""龢""",13,22,-0.130230176809283
"8782","""彏""",13,23,-0.130230176809283
"8783","""曫""",13,23,-0.130230176809283
"8784","""齃""",13,23,-0.130230176809283
"8785","""齱""",13,23,-0.130230176809283
"8786","""齮""",13,23,-0.130230176809283
"8787","""攭""",13,24,-0.130230176809283
"8788","""羉""",13,24,-0.130230176809283
"8789","""虃""",13,24,-0.130230176809283
"8790","""韥""",13,24,-0.130230176809283
"8791","""鱣""",13,24,-0.130230176809283
"8792","""鸂""",13,24,-0.130230176809283
"8793","""鸀""",13,24,-0.130230176809283
"8794","""欚""",13,25,-0.130230176809283
"8795","""鑱""",13,25,-0.130230176809283
"8796","""齺""",13,25,-0.130230176809283
"8797","""虪""",13,26,-0.130230176809283
"8798","""爩""",13,31,-0.130230176809283
"8799","""抆""",12,7,-0.130240081054819
"8800","""昤""",12,9,-0.130240081054819
"8801","""耑""",12,9,-0.130240081054819
"8802","""圉""",12,11,-0.130240081054819
"8803","""猓""",12,11,-0.130240081054819
"8804","""笮""",12,11,-0.130240081054819
"8805","""紼""",12,11,-0.130240081054819
"8806","""鈇""",12,12,-0.130240081054819
"8807","""媼""",12,13,-0.130240081054819
"8808","""跦""",12,13,-0.130240081054819
"8809","""奩""",12,14,-0.130240081054819
"8810","""撳""",12,15,-0.130240081054819
"8811","""劓""",12,16,-0.130240081054819
"8812","""澶""",12,16,-0.130240081054819
"8813","""澦""",12,16,-0.130240081054819
"8814","""甍""",12,16,-0.130240081054819
"8815","""瘺""",12,16,-0.130240081054819
"8816","""糝""",12,17,-0.130240081054819
"8817","""霤""",12,18,-0.130240081054819
"8818","""鞣""",12,18,-0.130240081054819
"8819","""躉""",12,20,-0.130240081054819
"8820","""灞""",12,24,-0.130240081054819
"8821","""齲""",12,24,-0.130240081054819
"8822","""乇""",12,3,-0.130240081054819
"8823","""仡""",12,5,-0.130240081054819
"8824","""聖""",12,5,-0.130240081054819
"8825","""庀""",12,5,-0.130240081054819
"8826","""戉""",12,5,-0.130240081054819
"8827","""仴""",12,6,-0.130240081054819
"8828","""奷""",12,6,-0.130240081054819
"8829","""屺""",12,6,-0.130240081054819
"8830","""扢""",12,6,-0.130240081054819
"8831","""汏""",12,6,-0.130240081054819
"8832","""邙""",12,6,-0.130240081054819
"8833","""佁""",12,7,-0.130240081054819
"8834","""呁""",12,7,-0.130240081054819
"8835","""忳""",12,7,-0.130240081054819
"8836","""旵""",12,7,-0.130240081054819
"8837","""杅""",12,7,-0.130240081054819
"8838","""汧""",12,7,-0.130240081054819
"8839","""沄""",12,7,-0.130240081054819
"8840","""肕""",12,7,-0.130240081054819
"8841","""肙""",12,7,-0.130240081054819
"8842","""邟""",12,7,-0.130240081054819
"8843","""佽""",12,8,-0.130240081054819
"8844","""冞""",12,8,-0.130240081054819
"8845","""呯""",12,8,-0.130240081054819
"8846","""呡""",12,8,-0.130240081054819
"8847","""咘""",12,8,-0.130240081054819
"8848","""坶""",12,8,-0.130240081054819
"8849","""姖""",12,8,-0.130240081054819
"8850","""姈""",12,8,-0.130240081054819
"8851","""昅""",12,8,-0.130240081054819
"8852","""曶""",12,8,-0.130240081054819
"8853","""泙""",12,8,-0.130240081054819
"8854","""牪""",12,8,-0.130240081054819
"8855","""疘""",12,8,-0.130240081054819
"8856","""盰""",12,8,-0.130240081054819
"8857","""籵""",12,8,-0.130240081054819
"8858","""骯""",12,8,-0.130240081054819
"8859","""哃""",12,9,-0.130240081054819
"8860","""垟""",12,9,-0.130240081054819
"8861","""垙""",12,9,-0.130240081054819
"8862","""姮""",12,9,-0.130240081054819
"8863","""姷""",12,9,-0.130240081054819
"8864","""姠""",12,9,-0.130240081054819
"8865","""峔""",12,9,-0.130240081054819
"8866","""帤""",12,9,-0.130240081054819
"8867","""恇""",12,9,-0.130240081054819
"8868","""恟""",12,9,-0.130240081054819
"8869","""拵""",12,9,-0.130240081054819
"8870","""挏""",12,9,-0.130240081054819
"8871","""挌""",12,9,-0.130240081054819
"8872","""柛""",12,9,-0.130240081054819
"8873","""洝""",12,9,-0.130240081054819
"8874","""洢""",12,9,-0.130240081054819
"8875","""炩""",12,9,-0.130240081054819
"8876","""狤""",12,9,-0.130240081054819
"8877","""狨""",12,9,-0.130240081054819
"8878","""狫""",12,9,-0.130240081054819
"8879","""珇""",12,9,-0.130240081054819
"8880","""砓""",12,9,-0.130240081054819
"8881","""笁""",12,9,-0.130240081054819
"8882","""籸""",12,9,-0.130240081054819
"8883","""耷""",12,9,-0.130240081054819
"8884","""邾""",12,9,-0.130240081054819
"8885","""倷""",12,10,-0.130240081054819
"8886","""剢""",12,10,-0.130240081054819
"8887","""哫""",12,10,-0.130240081054819
"8888","""埌""",12,10,-0.130240081054819
"8889","""帨""",12,10,-0.130240081054819
"8890","""庮""",12,10,-0.130240081054819
"8891","""庪""",12,10,-0.130240081054819
"8892","""恝""",12,10,-0.130240081054819
"8893","""悢""",12,10,-0.130240081054819
"8894","""拲""",12,10,-0.130240081054819
"8895","""挬""",12,10,-0.130240081054819
"8896","""揤""",12,12,-0.130240081054819
"8897","""晑""",12,10,-0.130240081054819
"8898","""桋""",12,10,-0.130240081054819
"8899","""栫""",12,10,-0.130240081054819
"8900","""栠""",12,10,-0.130240081054819
"8901","""欬""",12,10,-0.130240081054819
"8902","""氥""",12,10,-0.130240081054819
"8903","""浡""",12,10,-0.130240081054819
"8904","""牂""",12,10,-0.130240081054819
"8905","""狶""",12,10,-0.130240081054819
"8906","""盉""",12,10,-0.130240081054819
"8907","""眓""",12,10,-0.130240081054819
"8908","""秬""",12,10,-0.130240081054819
"8909","""秠""",12,10,-0.130240081054819
"8910","""窌""",12,10,-0.130240081054819
"8911","""窇""",12,10,-0.130240081054819
"8912","""笐""",12,10,-0.130240081054819
"8913","""紝""",12,10,-0.130240081054819
"8914","""紎""",12,10,-0.130240081054819
"8915","""胹""",12,10,-0.130240081054819
"8916","""茥""",12,10,-0.130240081054819
"8917","""荁""",12,10,-0.130240081054819
"8918","""蚞""",12,10,-0.130240081054819
"8919","""蚥""",12,10,-0.130240081054819
"8920","""衃""",12,10,-0.130240081054819
"8921","""郥""",12,10,-0.130240081054819
"8922","""偊""",12,11,-0.130240081054819
"8923","""剬""",12,11,-0.130240081054819
"8924","""厜""",12,11,-0.130240081054819
"8925","""啒""",12,11,-0.130240081054819
"8926","""啈""",12,11,-0.130240081054819
"8927","""埶""",12,11,-0.130240081054819
"8928","""埰""",12,11,-0.130240081054819
"8929","""婧""",12,11,-0.130240081054819
"8930","""婍""",12,11,-0.130240081054819
"8931","""婑""",12,11,-0.130240081054819
"8932","""崰""",12,11,-0.130240081054819
"8933","""弸""",12,11,-0.130240081054819
"8934","""悷""",12,11,-0.130240081054819
"8935","""掫""",12,11,-0.130240081054819
"8936","""捯""",12,11,-0.130240081054819
"8937","""梫""",12,11,-0.130240081054819
"8938","""楖""",12,11,-0.130240081054819
"8939","""桵""",12,11,-0.130240081054819
"8940","""桽""",12,11,-0.130240081054819
"8941","""涽""",12,11,-0.130240081054819
"8942","""焄""",12,11,-0.130240081054819
"8943","""紶""",12,11,-0.130240081054819
"8944","""絅""",12,11,-0.130240081054819
"8945","""絊""",12,11,-0.130240081054819
"8946","""聃""",12,11,-0.130240081054819
"8947","""舸""",12,11,-0.130240081054819
"8948","""荵""",12,11,-0.130240081054819
"8949","""莇""",12,11,-0.130240081054819
"8950","""袙""",12,10,-0.130240081054819
"8951","""袗""",12,10,-0.130240081054819
"8952","""軡""",12,11,-0.130240081054819
"8953","""釹""",12,11,-0.130240081054819
"8954","""陫""",12,11,-0.130240081054819
"8955","""凔""",12,12,-0.130240081054819
"8956","""匑""",12,12,-0.130240081054819
"8957","""厧""",12,12,-0.130240081054819
"8958","""喡""",12,12,-0.130240081054819
"8959","""塈""",12,12,-0.130240081054819
"8960","""媯""",12,12,-0.130240081054819
"8961","""媟""",12,12,-0.130240081054819
"8962","""媢""",12,12,-0.130240081054819
"8963","""嵁""",12,12,-0.130240081054819
"8964","""崹""",12,12,-0.130240081054819
"8965","""愅""",12,12,-0.130240081054819
"8966","""惿""",12,12,-0.130240081054819
"8967","""揝""",12,12,-0.130240081054819
"8968","""揰""",12,12,-0.130240081054819
"8969","""暀""",12,12,-0.130240081054819
"8970","""棡""",12,12,-0.130240081054819
"8971","""棩""",12,12,-0.130240081054819
"8972","""椥""",12,12,-0.130240081054819
"8973","""湡""",12,12,-0.130240081054819
"8974","""渨""",12,12,-0.130240081054819
"8975","""渢""",12,12,-0.130240081054819
"8976","""焞""",12,12,-0.130240081054819
"8977","""焮""",12,12,-0.130240081054819
"8978","""猌""",12,12,-0.130240081054819
"8979","""睎""",12,12,-0.130240081054819
